Gene_symbol	NAME	log2FoldChange	pvalue	FDR	1posH	2posH	3posH	4posH	5posH	6posH	1negH	2negH	3negH	4negH	5negH	6negH
Suco	SUN domain containing ossification factor	-1.011853823	0.799284632	0.999902145	95.30363121	96.23096224	94.44403936	99.08180777	100.4917253	92.63078669	99.15284856	96.2727996	100.6756572	96.01193668	98.8635604	93.98129175
Suds3	suppressor of defective silencing 3 homolog (S. cerevisiae)	1.046998085	0.387178598	0.999902145	63.71224235	57.2370479	59.43518474	64.97560776	66.12817557	70.03791188	61.17091061	61.27018095	57.74228053	57.82108113	62.03073427	64.2687449
Sufu	suppressor of fused homolog (Drosophila)	1.010137533	0.899886593	0.999902145	38.18028189	39.49544378	37.87079521	36.02429914	26.35020097	32.75966846	37.2222992	35.68894451	37.08448189	34.35289478	37.16525236	27.0376947
Sugct	succinyl-CoA glutarate-CoA transferase	1.022679226	0.892330425	0.999902145	1.882540864	1.379205973	2.529156798	1.97803972	2.310154605	2.25928748	1.79914443	1.372651712	2.115557692	1.824604301	2.659409829	2.313385643
Sugp1	SURP and G patch domain containing 1	1.008702608	0.883913578	0.999902145	34.12105315	30.78136968	31.68101673	30.86940774	29.95981754	29.82259474	32.1846948	30.32312418	31.36003166	32.27662092	28.45568517	31.01382628
Sugp2	SURP and G patch domain containing 2	1.007663836	0.926098872	0.999902145	22.11985515	24.76301634	23.62764903	22.2379617	15.66573592	20.18296816	22.26940994	19.34191048	24.01780203	22.65026029	20.07854421	19.30231146
Sugt1	SGT1; suppressor of G2 allele of SKP1 (S. cerevisiae)	-1.038415696	0.419646785	0.999902145	54.24070863	53.3501947	56.0407901	53.94653781	59.77525041	57.00935408	54.93387658	57.65137189	57.8667251	58.38733764	58.63998673	59.78656021
Sulf1	sulfatase 1	-1.003227292	0.977771293	0.999902145	112.834793	107.0138453	112.0815802	119.2817891	71.4704081	93.60981126	118.1837985	100.2659682	116.4178953	71.72582426	136.4942095	75.1850334
Sulf2	sulfatase 2	1.008318896	0.927910739	0.999902145	143.0731056	129.1438321	101.7652827	97.40347104	87.785875	89.01592672	123.7811368	104.5087099	107.7067754	105.5753799	113.2908587	87.98094774
Sult1a1	sulfotransferase family 1A; phenol-preferring; member 1	1.074356234	0.48771436	0.999902145	14.06022707	17.55353057	15.37461106	18.52164465	18.04808285	32.38312055	16.7120527	18.21883181	13.93779185	18.56062996	19.67963274	20.67588418
Sult1d1	sulfotransferase family 1D; member 1	-1.547351652	0.223884548	0.999902145	2.882640697	2.00611778	2.329486524	4.735307207	9.240618421	10.0161745	6.27701501	7.050438338	5.724450225	8.808434558	3.789659007	16.62745931
Sult2b1	sulfotransferase family; cytosolic; 2B; member 1	-1.141013575	0.528557783	0.999902145	0.941270432	1.755353057	0.865237852	1.318693146	2.093577611	0.301238331	1.19942962	1.435044971	1.368890271	1.447099963	1.39619016	1.518159328
Sult5a1	sulfotransferase family 5A; member 1	1.00728782	0.967965861	0.999902145	4.882840365	4.576456184	5.856994689	7.312752903	8.518695107	10.16679366	4.597813542	6.73847204	5.662227939	7.738838933	6.980950802	9.325835874
Sumf1	sulfatase modifying factor 1	-1.06815231	0.259753975	0.999902145	70.12464717	68.96029867	70.01770924	78.5821234	89.95164494	78.77382347	77.04336257	78.92747343	81.32452656	83.61721091	82.97358667	83.57105636
Sumf2	sulfatase modifying factor 2	-1.025231575	0.732188689	0.999902145	13.29544485	13.10245675	11.31464883	12.76734728	12.85023499	12.42608114	12.83389693	13.41455082	13.62668043	12.64639533	11.96734423	13.22967415
Sumo1	small ubiquitin-like modifier 1	-1.018798103	0.736040644	0.999902145	103.0102829	97.04594758	101.964953	106.5144419	118.2510389	107.7680128	101.6316698	115.4899236	106.2756629	104.8832886	100.7916325	117.4766147
Sumo2	small ubiquitin-like modifier 2	1.000934774	0.988714284	0.999902145	221.1985515	222.491	229.8870416	238.8033407	284.6543628	228.7905122	218.7759626	251.1952633	227.1735627	245.7553242	220.3985896	261.2679911
Sumo3	small ubiquitin-like modifier 3	1.067935012	0.358461409	0.999902145	111.4228874	105.6973305	116.4077694	128.2129382	129.5852349	135.707868	108.6683235	115.115564	110.2578891	116.8375927	109.567685	120.2960534
Sun1	Sad1 and UNC84 domain containing 1	1.005365942	0.918877373	0.999902145	86.94985613	89.64838827	81.1326878	85.83493571	79.55594922	93.08264418	82.40081487	85.35397917	85.24453052	90.60104117	85.56651125	84.36628267
Sun2	Sad1 and UNC84 domain containing 2	1.02115422	0.684184449	0.999902145	86.65570912	84.19425556	95.64206101	94.58626295	87.06395168	90.59742795	84.47982622	87.28817022	90.7200916	90.412289	87.2286424	87.54718793
Suox	sulfite oxidase	-1.055323982	0.569893334	0.999902145	16.06042674	15.86086869	11.71398938	16.30384254	13.57215831	13.32979613	14.27321247	16.90857336	15.43112669	15.10017353	15.42457701	14.67554017
Supt16	suppressor of Ty 16	-1.039162137	0.416832036	0.999902145	132.3661545	132.8426117	129.985348	125.5755519	135.8659677	120.9471898	130.1780947	132.7104632	139.6268077	135.3353052	135.0315341	135.3330601
Supt20	suppressor of Ty 20	1.020971351	0.806656979	0.999902145	36.23891162	39.55813496	33.87738974	32.66762567	27.07212428	33.36214512	35.70302168	31.38380959	35.28003562	36.42916864	29.98484582	29.78484015
Supt3	suppressor of Ty 3	-1.059098017	0.616203463	0.999902145	6.765381228	5.391441532	7.387800119	6.89316872	6.280732833	5.196361204	5.557357238	6.863258559	5.78667251	5.599647683	7.645803259	8.964369367
Supt4a	suppressor of Ty 4A	-1.049602718	0.503016116	0.999902145	16.76637957	17.17738349	15.77395161	17.2628921	14.07750463	18.97801483	18.07140627	15.9102812	17.42223981	17.93145606	19.480177	16.1214062
Supt5	suppressor of Ty 5	1.024120852	0.704292087	0.999902145	124.835991	140.3028622	127.8555318	119.5215515	92.69495353	117.3323298	121.5422015	117.6736877	118.533453	116.1455014	119.6734423	112.0546171
Supt6	suppressor of Ty 6	1.011026031	0.863262829	0.999902145	156.7803563	164.9404962	150.0189322	151.9494148	126.2643876	143.9166125	153.5269913	136.9532049	152.5068207	153.9588526	149.7912586	137.4295659
Supt7l	suppressor of Ty 7-like	1.01134259	0.861846833	0.999902145	18.11945581	16.42508932	17.97032461	17.80235748	17.18177488	19.88172983	18.71110207	16.65900032	17.85779581	17.36519956	17.75156061	17.63956553
Supv3l1	suppressor of var1; 3-like 1 (S. cerevisiae)	-1.031625349	0.671114898	0.999902145	17.00169717	17.36545703	18.63589219	16.12402074	15.37696659	16.71872735	16.99191961	19.466697	17.98224038	17.05061261	18.94829503	13.95260716
Surf1	surfeit gene 1	-1.031753804	0.661040309	0.999902145	22.82580797	23.32111919	24.16010309	23.31689245	23.8956617	23.57189938	22.34937191	26.64192186	22.27557805	24.78945154	25.26439338	24.36284255
Surf2	surfeit gene 2	-1.101769201	0.204746043	0.999902145	13.29544485	14.04282446	12.84545426	12.76734728	13.49996597	14.08289196	13.83342161	16.40942728	14.12445871	15.54059526	14.8262098	14.02490046
Surf4	surfeit gene 4	1.020346921	0.725234612	0.999902145	252.9075991	240.0445306	264.8293394	234.2478553	233.4699998	240.0869496	238.4466084	241.3995215	228.106897	245.251985	254.3725502	228.8082988
Surf6	surfeit gene 6	1.089681329	0.30063531	0.999902145	21.70804933	21.69114849	24.75911391	22.95724887	19.56412181	20.03234899	22.42933389	21.77524761	18.66668551	20.7627386	17.68507536	18.50708514
Susd1	sushi domain containing 1	-1.034808613	0.799210542	0.999902145	4.765181561	5.266059171	5.657324416	4.43560422	3.465231908	4.21733663	4.677775517	4.492314693	5.537783369	4.08963033	6.050157361	3.976131574
Susd2	sushi domain containing 2	1.100877679	0.270484127	0.999902145	32.6503181	33.60247281	22.89552469	20.67950616	34.58012675	22.29163647	29.26608272	24.39576451	23.83113517	25.16695588	22.67146879	25.95329518
Susd3	sushi domain containing 3	1.091838179	0.707739793	0.999902145	0.941270432	2.131500141	1.464248672	0.839168366	0.360961657	0.828405409	1.03950567	1.559831491	0.995556561	0.503339118	0.997278686	0.939812917
Susd4	sushi domain containing 4	1.00767667	0.924202955	0.999902145	17.35467359	18.87004536	15.37461106	16.06408015	16.60423622	20.03234899	16.31224283	17.59489921	14.37334785	19.25272125	19.14775077	16.84433921
Suv39h1	suppressor of variegation 3-9 homolog 1 (Drosophila)	1.070880479	0.320011676	0.999902145	28.64991877	27.45873711	25.8905788	22.83736767	25.26731599	24.17437604	25.58783189	23.27268584	21.90224434	23.40526897	23.66874748	26.24246839
Suv39h2	suppressor of variegation 3-9 homolog 2 (Drosophila)	1.203099807	0.212898252	0.999902145	4.294546345	4.576456184	3.194724376	3.476554659	4.331539885	2.183977897	2.558783189	3.244449501	3.235558823	3.020034706	2.858865566	3.542371766
Suv420h1	suppressor of variegation 4-20 homolog 1 (Drosophila)	-1.031073197	0.69804804	0.999902145	112.1288402	121.9970375	112.5474775	109.2117688	96.66553176	110.253229	115.4650914	104.6334964	129.9201312	117.2780144	112.3600653	103.7408874
Suv420h2	suppressor of variegation 4-20 homolog 2 (Drosophila)	1.103933685	0.226426478	0.999902145	14.11905648	15.67279515	13.91036239	15.88425835	18.33685218	16.11625069	14.31319346	15.84788794	12.13334558	13.4643214	13.89541636	15.47076649
Suz12	suppressor of zeste 12 homolog (Drosophila)	1.007149654	0.90547906	0.999902145	106.1282412	105.1331099	111.1497856	106.6343231	124.8927333	118.0854256	103.3908332	103.7599908	121.0223444	113.2513015	114.7535341	111.0425109
Sv2a	synaptic vesicle glycoprotein 2 a	1.012334396	0.926625504	0.999902145	3.765081727	3.573397295	3.926848712	2.937089281	2.02138528	3.916098299	2.758688125	3.494022539	3.920003958	3.523373823	3.457232778	2.819438752
Sv2c	synaptic vesicle glycoprotein 2c	1.025708696	0.922880908	0.999902145	1.823711462	2.382264863	2.595713555	2.397623903	4.764693873	1.882739567	1.759163442	2.246157347	1.928890837	2.13919125	2.725895075	4.699064587
Svep1	sushi; von Willebrand factor type A; EGF and pentraxin domain containing 1	1.069567861	0.613845044	0.999902145	151.7210277	109.0826543	107.4891639	94.28655997	54.28863322	110.4038482	118.1438175	89.90868712	101.5467692	100.0386496	106.3763932	70.41367551
Svil	supervillin	-1.016879973	0.83711049	0.999902145	242.200648	243.9940749	216.3760197	217.8840721	180.9861748	203.185254	249.4413799	215.0695659	230.0357878	213.7932902	223.8558224	194.3966873
Svip	small VCP/p97-interacting protein	-1.033905473	0.702117333	0.999902145	12.06002741	14.66973626	13.84380563	11.98811951	13.35558131	11.22112782	12.27416311	14.72480927	13.06667986	13.14973445	12.63219669	14.02490046
Swap70	SWA-70 protein	-1.059536577	0.302942353	0.999902145	138.4255829	139.6132592	107.4891639	137.7434932	121.4275014	115.675519	137.8544443	133.8959352	133.7156906	141.3753747	130.3775669	128.6097831
Swi5	SWI5 recombination repair homolog (yeast)	1.001509079	0.983648227	0.999902145	89.18537341	82.94043195	82.3972662	82.65808404	119.1895392	82.68992177	87.47840026	93.964249	81.20008199	89.97186727	84.0373506	101.5720884
Swsap1	SWIM type zinc finger 7 associated protein 1	1.04203626	0.656333068	0.999902145	11.00109817	9.654441814	10.91530828	12.2878225	13.93311996	13.32979613	10.55498065	9.98292154	10.64001074	12.2059736	11.30249177	13.59114065
Swt1	SWT1 RNA endoribonuclease homolog (S. cerevisiae)	1.036810723	0.568713157	0.999902145	41.12175199	38.86853198	34.14361677	34.88542778	40.93305191	43.98079628	39.26132955	37.43595578	38.39114988	38.63127728	38.56144252	33.03803872
Syap1	synapse associated protein 1	-1.017912134	0.72427092	0.999902145	100.4217892	100.4312713	98.63711511	109.2117688	94.06660783	106.5630595	94.95484489	106.2557211	107.5201086	108.8470842	104.448321	98.46347643
Sybu	syntabulin (syntaxin-interacting)	1.365275973	0.053340473	0.999902145	1.941370265	3.385323753	3.594064923	3.056970476	3.320847245	5.572909118	2.998574049	1.934191048	2.364446832	2.390860809	3.058321304	2.385678944
Syce2	synaptonemal complex central element protein 2	1.033075869	0.813219078	0.999902145	4.235716943	2.821103127	3.06161086	4.195841829	2.598923931	2.635835393	3.398383923	3.30684276	2.115557692	3.334621654	3.324262287	3.542371766
Sycp1	synaptonemal complex protein 1	1.087319576	0.648445697	0.999902145	2.764981893	3.949544378	3.128167618	2.637386293	2.02138528	2.485216228	2.438840227	2.246157347	3.857781673	2.390860809	3.324262287	1.373572726
Sycp3	synaptonemal complex protein 3	-1.166731161	0.336689419	0.999902145	2.294346677	2.821103127	1.663918946	1.258752549	1.660423622	1.807429984	2.198954303	2.246157347	2.488891402	2.390860809	2.526439338	1.59045263
Syde1	synapse defective 1; Rho GTPase; homolog 1 (C. elegans)	1.015259326	0.769200055	0.999902145	69.12454733	73.85021076	69.75148221	76.42426189	67.35544521	76.0626785	72.92532088	69.81805752	70.87118267	70.27872429	64.02529164	78.14905876
Syde2	synapse defective 1; Rho GTPase; homolog 2 (C. elegans)	1.049721719	0.471153844	0.999902145	35.12115298	40.43581149	39.46815739	41.23913112	38.98385896	50.98458747	37.74205203	37.68552881	40.56892985	36.80667297	41.88570481	39.76131574
Syf2	SYF2 homolog; RNA splicing factor (S. cerevisiae)	-1.003548088	0.954157376	0.999902145	50.65211511	50.46640039	56.17390361	56.82368649	54.79397954	65.44402734	52.93482722	56.34111344	55.12894455	55.11563338	55.04978346	60.94325303
Syk	spleen tyrosine kinase	1.099345206	0.406245832	0.999902145	41.3570696	45.5764883	64.82628213	38.72162603	29.38227888	38.40788716	46.0580974	38.87100075	43.74226639	39.13461639	35.70257696	31.30299948
Sympk	symplekin	1.064504482	0.338963003	0.999902145	100.0099834	94.47560918	96.10795831	85.83493571	80.71102652	88.26283089	86.51885657	90.78219276	86.42675393	88.90227165	84.23680634	75.47420661
Syn1	synapsin I	-1.114489102	0.669891051	0.999902145	0.352976412	0.376147084	0.865237852	0.479524781	0.433153988	1.12964374	0.479771848	0.686325856	0.995556561	0.692091287	0.731337703	0.433759808
Syn2	synapsin II	-1.092951706	0.57492344	0.999902145	8.236116278	6.519882783	5.457654142	6.593465732	3.826193565	4.744503708	7.356501668	7.424797895	6.53333993	4.781721617	6.84798031	5.783464108
Syn3	synapsin III	-1.147206563	0.218153165	0.999902145	4.824010963	5.015294449	3.128167618	4.135901232	5.197847862	5.572909118	4.63779453	5.178640549	5.288894229	4.907556397	6.316098344	5.711170806
Syna	syncytin a	1.019508597	0.915979204	0.999902145	1.411905648	1.253823612	0.998351367	1.198811951	2.093577611	1.204953323	1.159448632	1.060685414	1.431112556	1.447099963	1.063763932	1.879625835
Sync	syncoilin	-1.268821441	0.22703668	0.999902145	1.47073505	1.379205973	0.798681094	1.858158524	2.310154605	1.355572488	1.599239493	2.495730385	1.555557126	1.698769522	2.526439338	1.807332534
Syncrip	synaptotagmin binding; cytoplasmic RNA interacting protein	-1.032478003	0.561036859	0.999902145	258.3199041	270.8885914	272.7495936	275.6068676	264.657087	241.1412837	260.3561895	270.84914	284.6669541	281.4294841	266.7388059	270.9552934
Syne1	spectrin repeat containing; nuclear envelope 1	1.025863269	0.631844025	0.999902145	142.3083234	138.2967444	141.4996672	133.2479484	130.0905812	134.3522955	134.6159843	122.4155754	139.0045848	136.4049009	126.5879079	140.1767113
Syne2	spectrin repeat containing; nuclear envelope 2	1.058374746	0.405227871	0.999902145	200.490602	207.8839549	224.2297171	197.3244472	198.2401421	226.0040576	190.6293476	185.0584081	214.1068829	187.8713256	217.539724	189.769916
Syne3	spectrin repeat containing; nuclear envelope family member 3	-1.063917329	0.547446967	0.999902145	12.70715083	11.53517723	13.5775786	11.26883234	11.11761904	12.95324822	13.59353569	10.85642717	12.69334615	12.45764316	14.62675406	13.59114065
Syne4	spectrin repeat containing; nuclear envelope family member 4	1.285334291	0.20133996	0.999902145	3.529764119	3.761470837	4.326189259	2.517505098	5.270040193	3.991407882	2.678726151	2.558123645	3.297781108	3.523373823	2.659409829	3.470078465
Syngap1	synaptic Ras GTPase activating protein 1 homolog (rat)	1.138779373	0.152855302	0.999902145	12.70715083	12.91438321	12.84545426	12.94716907	15.01600493	18.14960942	14.11328853	11.10600021	13.25334672	10.69595625	11.30249177	13.51884735
Syngr1	synaptogyrin 1	1.039670441	0.721894401	0.999902145	12.70715083	11.59786841	11.11497856	13.30681266	16.45985156	14.38413029	11.31461941	12.54104518	11.94667873	12.01722143	13.2305639	15.54305979
Syngr2	synaptogyrin 2	1.047178776	0.412567413	0.999902145	66.12424783	55.35631248	70.5501633	67.85275644	62.95171299	68.53172023	59.41174716	66.01206868	58.11561424	65.24533312	60.70102935	64.3410382
Synj1	synaptojanin 1	-1.005364836	0.926042518	0.999902145	59.94716062	63.75693068	61.63155775	56.6438647	52.77259426	59.64518948	62.41032121	58.27530449	62.78228561	59.2681811	58.77295723	54.65373582
Synj2	synaptojanin 2	-1.025803588	0.740404623	0.999902145	25.59078986	29.27678134	23.69420579	26.91332831	23.96785403	19.65580108	30.18564543	22.7111465	28.43558427	23.90860809	23.53577699	24.07366935
Synj2bp	synaptojanin 2 binding protein	-1.022907429	0.701505988	0.999902145	84.53785065	90.33799126	70.35049303	90.03077754	87.71368267	89.16654588	89.07763976	84.73004657	90.53342475	81.54093705	85.23408503	92.75230563
Synm	synemin; intermediate filament protein	-1.06468991	0.341786047	0.999902145	81.53755115	80.24471118	75.20913635	72.52812305	60.42498139	65.74526567	83.20043462	72.06421487	73.04896265	80.6600936	70.34138998	84.72774918
Synpo	synaptopodin	-1.120418633	0.055483211	0.999902145	152.3093217	132.9053029	125.9919426	141.2200479	147.4889331	124.7126689	161.3632648	128.1557553	149.3957064	158.6147394	172.8616389	153.6232654
Synpo2	synaptopodin 2	-1.124799574	0.250846139	0.999902145	25.64961927	25.64069287	22.62929766	29.25101161	29.16570189	25.45463894	28.58640594	22.21200043	33.16447793	24.09736025	25.13142289	44.46038033
Synpo2l	synaptopodin 2-like	1.153652786	0.601762607	0.999902145	3.117958305	2.131500141	2.595713555	5.334713183	16.3154669	3.614859968	3.038555037	5.303427068	6.720006785	4.15254772	3.324262287	6.144930614
Synrg	synergin; gamma	-1.009373921	0.885615844	0.999902145	88.53824999	92.84563848	80.73334725	88.77202499	76.81264062	87.88628298	91.03670814	86.10269828	86.42675393	85.12722826	91.08478665	80.607031
Syp	synaptophysin	1.014458128	0.902736258	0.999902145	3.412105315	3.510706114	2.795383829	4.735307207	4.62030921	4.142027047	3.838174783	3.805988837	3.733337103	3.900878161	3.457232778	4.120718177
Sypl	synaptophysin-like protein	-1.036006845	0.595247059	0.999902145	246.4363649	252.1439284	253.1819068	245.6965094	227.8389979	268.4786622	245.0034903	262.3636567	280.2491719	255.1929326	267.1377173	237.6280815
Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	1.014223255	0.857036311	0.999902145	17.8253088	17.24007467	21.83061657	19.7803972	22.88496906	17.54713276	18.03142528	20.52738242	17.60890667	19.75606037	18.28344258	21.3265239
Syt10	synaptotagmin X	1.234535103	0.310136675	0.999902145	2.353176079	2.758411947	2.595713555	2.577445695	7.724579461	4.367955795	3.038555037	3.057269722	1.617779411	3.397539044	3.324262287	3.614665067
Syt11	synaptotagmin XI	-1.0274205	0.728289317	0.999902145	24.47303123	24.2614869	23.02863821	19.96021899	27.5774706	22.21632689	27.34699533	20.46498916	24.51558031	22.5873429	23.26983601	27.0376947
Syt12	synaptotagmin XII	1.023314611	0.871256558	0.999902145	5.235816777	4.07492674	6.788789299	3.356673464	4.548116879	3.012383307	4.797718479	4.367528174	3.982226243	4.026712941	4.321540972	4.915944492
Syt15	synaptotagmin XV	1.19674019	0.250999702	0.999902145	5.9417696	8.024471118	10.71563801	6.593465732	3.898385896	7.380339102	7.236558706	4.741887732	5.600005654	5.096308566	6.183127853	6.650983724
Syt17	synaptotagmin XVII	1.152512108	0.407335934	0.999902145	2.117858471	2.194191321	2.063259493	1.858158524	2.02138528	3.614859968	1.239410607	2.308550606	1.617779411	2.705447757	2.326983601	1.879625835
Syt3	synaptotagmin III	-1.11864703	0.536999922	0.999902145	0.941270432	0.814985348	0.998351367	1.018990159	0.866307977	1.280262905	1.279391594	1.435044971	1.120001131	0.880843456	0.531881966	1.301279424
Syt5	synaptotagmin V	-1.062273745	0.763275018	0.999902145	3.235617109	3.448014934	4.126518986	2.757267488	8.374310444	4.669194126	4.957642428	5.178640549	4.293337668	3.523373823	4.587481955	5.638877505
Syt6	synaptotagmin VI	1.183564549	0.296234637	0.999902145	5.235816777	7.711015215	16.90541649	7.552515293	7.074848478	6.551933692	6.956691794	7.674370934	7.093340496	7.927591102	7.579318013	5.855757409
Syt7	synaptotagmin VII	-1.120739746	0.284967594	0.999902145	24.23771362	19.68503071	12.91201102	15.10503059	16.67642856	13.25448655	20.67017045	19.7786633	17.73335124	20.7627386	18.7488393	16.55516601
Syt9	synaptotagmin IX	1.202400528	0.275381103	0.999902145	2.059029069	1.755353057	1.331135157	1.078930756	2.382346937	1.430882071	1.239410607	1.123078673	1.244445701	1.698769522	0.997278686	2.096505739
Sytl1	synaptotagmin-like 1	-1.190115885	0.251193536	0.999902145	1.647223256	2.444956044	1.663918946	1.618396134	2.526731599	2.635835393	2.23893529	3.119662981	2.613335972	2.768365147	1.86158688	2.241092342
Sytl2	synaptotagmin-like 2	-1.103962966	0.239746025	0.999902145	47.5341568	48.77373851	24.69255716	44.77562638	33.71381877	33.8893122	46.17804036	37.68552881	48.2844932	41.71422937	45.27645234	38.67691622
Sytl4	synaptotagmin-like 4	-1.049223485	0.569247041	0.999902145	13.64842126	12.09939786	8.985162307	12.2878225	12.20050401	12.20015239	13.35364977	12.35386541	12.44445701	12.08013882	11.03655079	13.66343395
Sytl5	synaptotagmin-like 5	-1.075869511	0.618234578	0.999902145	4.294546345	3.886853198	4.725529806	3.236792268	5.919771176	6.627243275	5.07758539	4.117955135	5.848894795	4.2783825	5.584760641	5.855757409
Syvn1	synovial apoptosis inhibitor 1; synoviolin	1.090301742	0.130680522	0.999902145	45.41629833	43.13153226	46.19038994	41.35901232	48.51324671	44.50796336	44.41887692	40.4932255	39.946707	38.37960772	38.82738351	44.53267363
Szrd1	SUZ RNA binding domain containing 1	1.026694669	0.640651657	0.999902145	141.072906	133.8456706	132.9804021	134.5666415	115.8686919	126.5954085	128.0591024	133.2096093	124.8179038	121.9968186	130.3110816	126.2963975
Szt2	seizure threshold 2	1.04511219	0.511995791	0.999902145	56.47622591	55.6070772	49.7178981	48.13229984	40.49989792	55.57847201	54.45410474	46.0462256	52.51560858	45.11176841	54.05250478	40.41195545
T2	brachyury 2	1.154762254	0.561194194	0.999902145	1.235417442	0.940367709	0.266227031	1.378633744	2.598923931	1.807429984	1.03950567	0.686325856	1.431112556	0.880843456	1.130249177	1.951919136
Tab1	TGF-beta activated kinase 1/MAP3K7 binding protein 1	-1.071691142	0.337481877	0.999902145	18.29594402	19.12081009	20.63259493	19.12105062	21.22454544	20.55951607	21.18992328	21.77524761	20.90668778	20.95149077	20.9428524	21.6156971
Tab2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	1.076402768	0.223736575	0.999902145	193.8428795	200.7998515	213.7803062	206.735121	202.7882589	240.6141166	191.8687582	188.9891834	192.0801939	197.7493558	189.7488913	208.710761
Tab3	TGF-beta activated kinase 1/MAP3K7 binding protein 3	-1.054570531	0.41684216	0.999902145	30.82660664	30.15445787	32.14691403	32.0682197	34.21916509	36.29921885	30.74537925	34.94022539	34.03558992	34.16414261	38.16253105	34.41161144
Tacc1	transforming; acidic coiled-coil containing protein 1	1.041234156	0.586177608	0.999902145	241.3182069	231.0796917	282.2006532	267.9344711	175.6439423	291.975252	230.4504109	228.6089033	253.0580333	249.5303675	250.3169502	219.1932897
Tacc2	transforming; acidic coiled-coil containing protein 2	-1.035136666	0.485862935	0.999902145	84.47902125	92.90832966	77.20583909	81.1595691	87.64149033	89.91964171	91.87630887	85.97791176	82.56897226	87.64392385	91.68315386	91.4510262
Tacc3	transforming; acidic coiled-coil containing protein 3	1.091083103	0.40173295	0.999902145	22.17868455	22.6315162	17.97032461	14.20592162	21.65769942	15.43846445	18.51119713	15.53592165	19.1644638	17.30228217	17.81804586	16.1936995
Taco1	translational activator of mitochondrially encoded cytochrome c oxidase I	-1.047603763	0.680002556	0.999902145	8.706751494	6.707956325	7.387800119	7.972099476	7.868964124	6.326004944	8.835798199	7.986337232	7.217785066	8.242178051	6.781495064	8.024556449
Tacr1	tachykinin receptor 1	-1.255994978	0.402811333	0.999902145	2.000199667	1.128441251	1.797032461	2.757267488	5.197847862	3.38893122	3.238459973	2.807696683	2.613335972	2.894199926	2.792380321	6.072637313
Tacstd2	tumor-associated calcium signal transducer 2	1.080890382	0.458582058	0.999902145	29.82650681	30.09176669	40.99896282	32.36792268	48.7298237	50.53272997	28.66636791	32.25731523	29.99114139	38.75711206	43.68080644	41.78552818
Tada1	transcriptional adaptor 1	1.029317978	0.701220099	0.999902145	23.06112558	22.88228092	23.22830848	20.67950616	24.54539268	23.34597063	24.62828819	19.96584308	22.71113404	23.59402114	20.27799995	22.41092342
Tada2a	transcriptional adaptor 2A	1.068372675	0.448761521	0.999902145	13.53076246	14.16820682	16.23984891	12.46764429	18.91439083	15.36315486	13.75345964	15.03677557	13.19112443	14.47099963	13.56299013	14.74783347
Tada2b	transcriptional adaptor 2B	1.002101325	0.973583671	0.999902145	34.70934717	35.73397295	40.79929255	41.59877471	40.06674393	46.39070293	38.94148165	39.30775356	38.08003845	40.14129463	40.48951465	41.71323488
Tada3	transcriptional adaptor 3	1.016934187	0.817210014	0.999902145	20.7079495	21.12692787	19.96702735	19.84033779	18.69781384	17.62244234	21.90958105	19.52909026	19.35113065	19.00105169	17.35264914	18.72396505
Taf1	TAF1 RNA polymerase II; TATA box binding protein (TBP)-associated factor	-1.028502708	0.617250824	0.999902145	99.71583636	112.2799045	95.70861776	95.48537192	90.3126066	98.42962455	103.8706051	96.21040634	111.2534457	102.1149235	99.39544237	95.93321089
Taf10	TAF10 RNA polymerase II; TATA box binding protein (TBP)-associated factor	1.048092913	0.551105829	0.999902145	20.00199667	20.12386898	19.50113004	17.92223867	22.74058439	19.27925316	18.35127318	21.46328131	15.43112669	19.12688647	19.28072126	20.45900428
Taf11	TAF11 RNA polymerase II; TATA box binding protein (TBP)-associated factor	-1.051293872	0.446706922	0.999902145	22.35517275	21.25231023	20.96537872	25.11511038	26.99993195	24.3249952	22.66921981	24.08379822	24.01780203	26.8657254	24.59954092	26.09788179
Taf12	TAF12 RNA polymerase II; TATA box binding protein (TBP)-associated factor	1.027114923	0.771540043	0.999902145	16.64872076	15.29664807	14.0434759	14.6854464	15.52135125	9.564316999	14.95288926	14.72480927	13.50223586	13.33848662	12.03382948	15.03700668
Taf13	TAF13 RNA polymerase II; TATA box binding protein (TBP)-associated factor	-1.078967862	0.310155721	0.999902145	33.47392973	31.59635503	30.21676806	30.68958595	39.20043596	28.09047434	33.82391528	35.75133777	32.41781051	35.10790345	32.97668188	38.53232962
Taf15	TAF15 RNA polymerase II; TATA box binding protein (TBP)-associated factor	1.059881931	0.509723009	0.999902145	64.94765979	65.3242102	65.42529295	74.68598456	93.20029985	69.05888731	64.56929453	71.75224857	65.52006616	63.04322448	62.29667525	81.04079081
Taf1a	TATA box binding protein (Tbp)-associated factor; RNA polymerase I; A	-1.133705661	0.202491726	0.999902145	9.353874916	8.902147647	11.51431911	8.691386647	12.05611935	8.058125346	10.03522782	11.41796651	10.3911216	10.3813693	10.77060981	13.51884735
Taf1b	TATA box binding protein (Tbp)-associated factor; RNA polymerase I; B	-1.094628539	0.211844036	0.999902145	16.64872076	18.18044238	16.63918946	17.68247628	17.54273653	17.47182318	17.63161541	18.21883181	18.60446323	20.1335647	19.34720651	20.24212438
